"Permisi kak,saya Rossy Putri Aulia dari prodi pbi izin belum bisa mengikuti latihan rutin karena sakit,terimakasih"
"maaf kak saya Narendra dari prodi hukum izin tidak bisa hadir, dikarenakan ada tugas sobron"
"permisi kak, saya Eka Fatmawati dari T.Informatika mohon izin tidak bisa hadir karena ada acara keluarga kak. terimakasih"
"Permisi kak,saya Rafly Khasna Muzaki dari prodi kedokteran izin belum bisa mengikuti latihan rutin karena masih ada kelas kak,terimakasih kak"
"Permisi kak, saya Idha Rahmalia dari prodi p. mtk izin belum bisa mengikuti latihan rutin karena ada acara dirumah,terima kasih"
"permisik kak, mohon maaf sebelumnya saya Tertiyanti Alfa Zerlina prodi manajemen ijin tidak bisa hadir karena ada acara syukuran dirumah, terimakasihh kakk"
"permisi, maaf kak saya Rika Nur Azizah Jasmine Kusuma Jati dari prodi teknik industri izin belum bisa mengikuti latihan rutin karena sedang sakit, terimakasih kak"
"Permisi kak, saya risa cerilia dari prodi teknik industri,mohon izin belum bisa ikut  latihan karena ada tugas kelompok,terimakasih kak"
"Permisi kak,,"
"permisi kak, saya Salama Faisal dari Manajemen mohon izin tidak bisa hadir karena ada keperluan kak. terimakasih"
kak maaf ini kalo gada raket gimana?
"Ikut aja, nnti minjem"
oke kak mksih
Info yg udh sampe
Pesan ini dihapus
maaf salah kirim
Udah nih
oke sayang
nggih
Buruan berangkat gaes keburu hujan
macet kak Pesan ini diedit
Izin telat kak nunggu hujan reda dulu
ijin telat jugaa
"Permisi kak, maaf saya Sarla Afiesta dari prodi Akuntansi tidak bisa hadir karna ada urusan, Terimakasih"
Ijin telat kak
ijin telat jga kak
Ijin telat juga ka
"Ijin telat kak, nunggu hjn reda"
Assalamualaikum ka saya salma as'ad sungkar
"ijin telat kak, nunggu hujan reda"
"Maaf kak, izin agak telat. Nunggu hujan reda"
Assalamualaikum saya Hafish Nur Rafli R
Assalamualaikum saya Aqila Jasmine Ramadhani dari prodi pti izin tidak ikut latihan rutin krna ujan ga berenti' terimakasih
Assalamualaikum saya Anisa Latifatus Solikhah dari prodi kesmas izin tidak ikut latihan rutin krna ujan' terimakasih
Assalamualaikum saya Amelia Triana Putri dari prodi kesmas izin tidak ikut latihan rutin krna hujan' terimakasih
Assalamualaikum saya Faradina afifah prodi Gizi izin tidak ikut latihan rutin dikarenakan ujan
permisi kak masih bisa nyusul gk kak?
Bisa
baik
Siap mas
Untuk iuaran khusus hari ini jadi 5k perorang ya
Masih bisa main ga kak kalo berangkat sekarang?
Masih bisa
rame ngga mas
Assalamualaikum saya Nova Desfita A dari prodi kesmas izin tidak ikut latihan rutin karena ada acara
Assalamualaikum saya Maharani Nabila dari prodi kesmas izin tidak mengikuti latihan rutin karena ada acara
assalamualaikum saya alifudin falah dari prodi teknik elektro tidak ikut latihan dikarenakan banyak tugas dikejar deadline
Media tidak disertakan
Pesan ini dihapus
Pesan ini dihapus
Pesan ini dihapus
Kenapa dihapus kak?
OPEN PO JERSEY UKM BULUTANGKIS
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
"Mas, ini terbuka untuk yg lolos seleksi doang atau semua yg daftar ukm badminton?"
Media tidak disertakan
Media tidak disertakan
Siyapp kk
info apakah hujan
Gonilan blm hujan mas
okeyy
Yang namanya Muhammad Reza Firmansyah Teknik Kimia sama Nisa Hidayanti Putri Manajemen bisa menghubungi saya yaa
Assalamualaikum temen mau mengingatkan yang belum ngisi Gform PO Jersey segera mengisi ya dan yg belum bayar DP terakhir tanggal 5 terima kasih.
Assalamualaikum temen mau mengingatkan untuk yang belum mengisi Gform PO Jersey segera mengisi yaaa dan untuk yg belum bayar DP jersey masih ada waktu besok terakhir tanggal 5 november  ditunggu sampai sebelum jam 12 malam yaa.
Terakhir dp kapan kak
Terakhir dp nya besok malem kak?
kalo pelunasannya itu pas jerseynya udh jadi atau gimana kak?
Besok sebelum jam 12 malam yaa
selesai PO bisa dilakukan pelunasan
Baik kak
pembayaran bisa lewat dana kak?
dana ke bank bisa kok mas
Ini wajib kah kak ?
"Wajib, yg ga bayar sama mesen ga dapat baju"
"tergantung kamu, kalo kamu mau punya baju ukm ya boleh mesen, kalo ga pengen ya gapapa"
"Assalamualaikum wr wb, selamat siang temen anggota ukm badminthon 2023. Untuk  PO jersey hari ini akan ditutup bagi kalian yang belum melakukan pemesanan segera yaa. Untuk jersey sendiri memang pada dasarnya tidak di wajibkan, akan tetapi setiap angkatan hampir semua mempunyai jersey tersebut sbgai identitas dari keanggotaan ukm badminthon. Dan itu merupakan salah satu tanda kalau kalian termasuk anggota ukm yang sudah keterima jadi tunggu apalagi, segera pesan yaa. Terimakasih"
paling lambat jm berapa kak ?
Assalamu'alaikum kak untuk pembayaran nya lewat cash gimana ya?
Bisa cash tf
Media tidak disertakan
Harus terakhir hari ini ya kak? Klo bayar nanti selasa pas masuk sekalian apa bisa kak?
bisaa
Siap kak trimakasih
Okeee sama sama
nanti latian kak?
Hari selasa
info linknya mas ?
OPEN PO JERSEY UKM BULUTANGKIS
Permisi kak jersey atas nama Dhika udh ada yg make belum?
Los wae
Belum ada yg pake nama dhika
Makasih kak
Media tidak disertakan
Pesan ini dihapus
ini ada latihan engga kak
Assalamualaikum Wr Wb
Media tidak disertakan
Media tidak disertakan
https:docs.google.comspreadsheetsd12fb-3u0t3o88exPF7if97LIlqevpVI6QDb6Ao4rQ1R4edit?uspsharing
permisi kak saya sudah bayar lunaa kok masih DP ya disitu?
lunas
Udah yaaa
Ayo yg belum ngisi nomer HP nyaa
Kak saya sudah minta ganti size L tapi disini kok masih XL ya
Oke udah di ganti
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
Mau mengingatkan lagi untuk temen yg belum lunas di tunggu segera sampe tanggal 20 yaa
Okee
Temen mau ngingetin sekali lagi untuk pembayaran Jersey terakhir hari ini tapi kalo gabisa besok waktu latihan bayar langsung gpp
Oke mas fazha
Jangan lupa yang masi punya tanggungan jersey bisa segera di bayar
Mohon kerja sama nya ya teman untuk pelunasan jersey
Media tidak disertakan
sudah kak
Pesan ini dihapus
Info min nanti latihan apa gak yaa
Pesan ini dihapus
Media tidak disertakan
Yokk yookk semangatt
Jangan lupa pada dateng yaa
Pesan ini dihapus
Yg namanya Nafiah Khansa bisa PC aku yaa
Media tidak disertakan
Media tidak disertakan
Info barengan ges
Media tidak disertakan
Assalamualaikum temen bagi yg mau mengambil Jersey di tunggu jam 3 di sekre yaa
kalo ambil nya titip temen boleh tidak kak
Tempat sekre mana masmbak?
Sekrenya dimana kak?
Di kampus satu di grilya mahasiswa lantai 4 dia tar belok kiri paling pojok
waalaikumsalam sekre itu griya mahasiswa kak?
Oke kak
okey kak
Usahain ambil sendiri ya biar gada salah paham
Besok bisa engga kak
Bisa
shap
Japri dlu ya kalo besok mau ambil
lebih dari jam 3 masih bisa ga kak?
siap mas
Yaa
Media tidak disertakan
Pesan ini dihapus
Jam 3 aku masi kelas
3
kirain batas jam 3 mass
kalau besok sekitaran jam brp kk
kak kalok ngambilnya nanti pas ukm bisa nggak kak?
Dimana kak???
iya kak di bawa sekalian ke tempat latihan bisa ngga?
Otw mas
"Ngga bisa, ambilnya di GM sekre Lt.4 pojok kiri"
oke mas
"kalo ambil besuk, sekitaran jam berapa kak?"
Sore gpp
Yg mau ambil tak tunggu sampe set 5
Pesan ini dihapus
Ada yang di sekre ga kak?
"kalau nanti sekitaran jam brp kk, untuk pengambilan Jersey?"
Sore
Jam brp??
Habis ashar bisa kk
Habis ashar
Skrg ndabisa kah bg?
Jam 2 bisa ntar cari aku yoo
Atas nama siapa bang?
Ambil sekarang bisa di sekre ada orang
"Bang minta tlgshare location ndatau pas ny masalahnya,dan saya minta tlg ambilin sma mas saya. lg dikalimantan soal ny saya mas ,trims Pesan ini diedit"
"Gedung Griya Mahasiswa lt.4 kiri , kampus 1"
Sudah bang ada digmaps
Kalau ambil bsk bisa ngk kk?
Otww
bs diambil sampe jam brp mas?
3.45
"Tunggu mas ,otw ki"
tinggal mawon niku mas
Mas ada orang gak yaa di sekre mau ambil Jersey
Sekarang
Ada
Okey otewe
Ayok yang mau ambil Jersey tak tunggu di sekre
habis asar bisa ngga mas
Bisaaa
mas kalo di titip in temen bisa ga mas?
Bisaaa
Sampai jamber mas?
Sampe magrib ya
Mas ini sekre kampus berapa 2 ?
kampus 1 di griya mahasiswa Pesan ini diedit
Ini ya mas?
iya betul
Yok yang mau ambil Jersey tak tunggu di sekre
Pesan ini dihapus
Media tidak disertakan
ada orang ga mas di sekre?
Adaa
otw
Siap
Media tidak disertakan
Ada orang nga mas di sekre?
Adaaa
Otw mas
ada orang ngga mas di sekre?
Jam set 4 an ya
Yang mau ambil Jersey bisa ke sekre sekarang
Assalamualaikum warahmatullahi wabarakatuh
POLLING:
izin masmba mau bertanya bukan nya januari uas?
Itu sesudah uas kayake
uas tu bukan nya 2 minggu?
Tergantung matkul mas
Itu hari sabtu minggu habis uas ya guys
makrab dimana itu?
untuk makrab di tawangmangu ya
lesgo
Sedikit trauma sama yg namanya makrab euy wkwk
Kok?
Wkwk ngga mas
Punyra riwayat apa mas
Pesan ini dihapus
Disekre ada org ngk ya kak?
Ntar sore ya jam set 4 an
Kalo sabtu biasany ada org ngk kak?
Adaaa
Sore juga kak?
Iyaaaa
Yuk yng mau ambil Jersey bisa ke sekre
"Oke kaks, otww"
otw
mau ambil jam 5  kak bisa nda ya
Siap mas
Media tidak disertakan
Media tidak disertakan
Pesan ini dihapus
Pesan ini dihapus
Media tidak disertakan
Media tidak disertakan
Bisaa mas
Media tidak disertakan
inpo inpoo
gass
info pasangan mas
ayo ayoo tentuin pasangan tergacorr
ayoo teman temann
inpo pasangan masseh
ganda putri putra yaaa
sek purun pasangan kalih kulo mas
pc mas nek meh ro aku monggo
berarti utk ukm selasa boleh sesama selasa mas?
gasssss
kulo main selasa niki sek purun ngendong hehe
Iyaa mas bowlehh
owke mas
6289696621427
Info gendongan
aoaoo daftarr
Info pasangann
ro farhan aku hahah
Media tidak disertakan
Pti pti
"Info sg iso gendong mas, aku pajangan tok"
ayok yang cewe cewe juga daftar yokk
gas
iya mas
mau daftar ini
oke mba farhan
""
""
Pesan ini dihapus
ukm selasa ki aku
Gass ayoo
sap
Inpo inpo
Untuk terkait juara 1-3 hadiah nya brp kak?
nek tabrakan kelas selesai bar magrib gimana mas
rahasia no
nanti konfirmasi sama kontak cp yang tertera ya
kudune dikei ning pamflet mba ben semangat
waduh
wess penting daftar sekk
Media tidak disertakan
ayo temen temen yg belum daftar
Gassss no
""
Ramaikan ao aoo
yang di tunggu tunggu
Kategori apa aja ini?
ganda putra  ganda putri
yokk yokk di ramaiin
hadiahnya lumayan lohh
gasss gak sih
Ada piagam nya gak kak
ora mung piagam mas
raket barang mas
Sertif lemah?
bpkb
Gasss
Raket nyamuk
paket komplit
"Ayo yang cewe"" daftar jugaaa.."
Kamu Lo daftar
iya dong kan cewe anggotanya lebih banyak
"Yo iyo no,, kamu lo belum daftarr !!!"
Nahh makanee ayoo ciwi ciwi lumayan nambah pengalaman ayoo ayooo
Menang dapet duitt iso gae tuku seblakk girlssss
daper brapa mba seblak ee
Banyak pokoke bisa kenyang
Sak gerobake yo
Sak bakol e
yang benerr
Media tidak disertakan
ayo teman2 waktunya diperpanjang ya sampe nanti malamm
yang belum daftaarrr gass daftarrr
"Permisi kak, untuk besok berarti ada latihan apa nggak ya?"
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
"permisi kak, dari sekre ada orang ga ya??, soalnya mau ambil jersey"
Habis zhuhur mas
Habis ashar ada ngk mas?
adaa
Mohon Perhatian
"Untuk jadwal pertandingan mungkin sedikit mundur dikarenakan matlis, mohon untuk teman teman dapat menyesuaikan sebelum jam 17.00 WIB sudah dipersiapkan."
"kalau masih mati listrik jam 17.00 pertandingan pertama bakal dimulai, menyesuaikan kondisi"
Mas apa sudah nyala listriknya
langsung datang
"Kalo uda nyala nanti ada informasi kembali,"
ayo temen segera dateng
Otw man
Media tidak disertakan
Bagi yang merasa raketnya tertinggal pc aku
Kemaren yang juara ganda putri bisa pc aku yaaa
Link foto mbak hihi
Kalah we potapoto zag
Yo minimal oleh Poto mas
20k sodaqoh hadiah
"Amannnn, nanti link foto menyusul di share di group ini"
Siap mbak
https:drive.google.comdrivefolders1o844tVyxzLnyrgzNXbIlWPBCmo93OSV4
"sore mas mba, ini yaa dokumentasi home turnamen kemarin"
oo iyaa nanti kalau mau bikin sg bisa tag ig ums yaa
Media tidak disertakan
"Diberitahukan kepada seluruh anggota UKM Badminton UMS terkait penentuan tanggal fix pelaksanaan Malam Keakraban makrab anggota UKM, dimohon teman-teman bisa memberikan vote"
POLLING:
untuk vote ditunggu sampai pukul 00.00 WIB
Nggeh
nggeh
nggeh
REMINDER
Pesan ini dihapus
"assalamulaikum selamat siang teman teman,izin mau menyampaikan dan menawarkan beberapa info ya teman teman"
Media tidak disertakan
Media tidak disertakan
untuk teman-teman yang merasa memiliki masalah  keluhan psikologis diatas bisa langsung mendaftar atau menghub. CP nya atau lewat aku juga bolee bgtt
"Wahhh sangatt menarikk sekalii, bisa dicoba nantiii, terimakasih infonya mbaa"
"iyaa sama samaa,"
Pagi gaes ada info penting nih yang dimana pasti ditunggu tunggu kalian info nya
Media tidak disertakan
Pesan ini dihapus
Gas gas gaes
wa'alaikumussalam warahmatullah
wiii nais infoo
Kuyy kuyy
Ditunggu kehadirannya
waalaikumsalam gassss
"waalaikumsalam, wah akhirnya info makrab"
gasss gak si
habis uas refresing
Media tidak disertakan
waa gass bgtt gaa siii
Media tidak disertakan
Pesan ini dihapus
Media tidak disertakan
pas kebetulan info masih kosong
Media tidak disertakan
Ayo ayooo gass
ayo gass ikut makrab
Yuk yuk gaes ramaikan
Full senang senang bolo
terkahir bayar kapan ya kak?
21 Januari 2024 untuk pembayaran terakhir nya
Pokok e makrab e full senyum bolo
ga sabar ikut makrab kak
Woke mantap
REMINDER
waalaikumsalam wr.wb sudah mba
Nggih mas
Media tidak disertakan
Media tidak disertakan
"Nah buat teman2 yg bertanya2 ""100rb udh dapat apa aja sih??"""
aoo aoo daftarr gaissss Pesan ini diedit
Untuk transportasi ke tempat nya menggunakan motor pribadi tapi tenang saja untuk yang tidak bisa membawa motor nanti kita buat untuk berboncengan agar saling mengenal juga antar anggota
Buruan daftar ya gaes yang belum daftar
kalau langsung kesana  bole engga? soalnya rumahku karanganyar Pesan ini diedit
Untuk rumah nya yang daerah karanganyar dan sekitar arah tw itu nanti bisa langsung saja ke villa nya ya teman teman
gassssss
otww daftaarrrr
Langsung sat set mas e
Siap gass sih ini
Asikk dapet jodoh
Ayo jok kosong kihh
Xixixi
Semogaa yaaa semogaa
gasss ga sih
Kadal
Ikhtiar broh menowo
Yuk yuk
Hihi oke
Yuk gas yuk
Yok join semua yok
Siap mas adamm
Yok penguruse kudu luwih semangat seko anggotane
Siap mas
laksanakan
jelass oo mas
Media tidak disertakan
Media tidak disertakan
semangat UAS semuanya
Media tidak disertakan
Media tidak disertakan
Semangat UAS ya gaes semoga bisa mengerjakan dengan lancar semua
jangan lupa daftar gess
Dan aku mau ngasih info nih
Yuh yuh sat set daftar gas ngeng
Media tidak disertakan
Siang gaes
Media tidak disertakan
6289696621427 daftar lek
Gasss o
shap
Tak kasih info ya gaes
Pagi yang full semangat gaes
Media tidak disertakan
H - 2 penutupan pendaftaran makrab gaes
6289696621427 ayo to han
Aku mau kasih pembaruan informasi
Yuk gas makrab
ayok
gas tf
Nah gitu satt settt
Gass
"Yok sat set, pengalaman makrab cuma sekali lo"
Betullll bgtt
Pagi gaes
Media tidak disertakan
Media tidak disertakan
Yuk gaes yang belum daftar
ayo ayo daftar temen2
kemaren yg vote banyak lo
Gasske cahh
Satt seett ra nganggo suwe gek ndang daftar no
"gass, masa kalah sama yg angkatan 22"
Mas di griya ad orng gk
Mau ambil baju
Ada
Ada
Lantai brp kak
4
Selamat pagi teman teman
pagi pagi pgi
Media tidak disertakan
Luar biasa
Media tidak disertakan
Luar biasa huaaaa
Yuk yuk gaes gaes teman teman yang belum daftar
yokk yokk daftar yokkk
terakhirrr ao ao
Yuk yuk yuk gaes
Media tidak disertakan
Yuk yuk yang mau daftar masih bisa nihhh
Wadow langsung perpanjang nich
otww kaka
Kuyy kuyy yang ngga ada boncengan  ngga bawa motor jangan khawatir yaawww
Wes pokok e gas ae
Pesan ini dihapus
Media tidak disertakan
Media tidak disertakan
Gas yuk gaes
"Yuk gaiss, besok udh penutupan lohhh"
Media tidak disertakan
Media tidak disertakan
gass langsung berangkattt
ayo ges yg mau ikut sparing bareng sama poltekkes surakarta besok dateng yaa
Wihhh kesempatan nihh buat nambah pengalaman
Izin masmbak msh diluar Solo
yg udh di solo berangkat ya teman2
yg belum bisa segera ke solo wkwk
Apa iyaachhh
Wihhhh otw
Kapan tuhhh sparingnya
Media tidak disertakan
"sparingnya home-away ya, tgl 26 feb sama awal maret, gass besok berangkat teman2, pastikan kalian menjadi wakil dari ukm ums"
Wuihhh gasslahhhh
gasss
gass
Gassss
Yuk ferr wkwkwk
yooohh to
""
Media tidak disertakan
Otw gais
Media tidak disertakan
jangan lupa nanti sore ya guys
gasss
kalau dateng habis maghrib bole nggak mas
"Boleh, menyesuaikan aja klo bru ada kuliahkegiatan"
okemass
Pesan ini dihapus
Media tidak disertakan
alwan mas
seng tadi uang e kurang 40 ribu
oala oke ta bawa yaa kabel ee
Daftar Pemain Sparing Bersama Poltekes Surakarta
ralat
UMS X POLTEKKES SURAKARTA
gass
"Waalaikumsalam, shapp"
pake jersey gak kak?
pake jersey ums ya
okey
Media tidak disertakan
""
UMS X POLTEKKES SURAKARTA
jangan lupa guys
Ayuk ayuk teman
Ayuk segera merapat gak enak kalau telat
Langsung ke gor aku
"Yg laen segera ya kawan""biar enak nti dri sananya"
Ok mas aziz
Gedung Badminton Tanujayan
Yang mau berangkat langsung ke sana ya
Semangat gaes
Ayo gaes dah ditunggu ini
"baru selesai kuliah kang, otw"
"Kelamaan kamu ham"""
null
guys ayo yg ganda putri ditunggu soalnya udh pada dateng
Aku nyusul mba ada kelas dadakan
6289696621427 nyusul han
Kesuwen
bar matkul mas
Pesan ini dihapus
Nyusul di bayari ngga?
Dibayari aril
Fiks dibayari nad
Fixs
Media tidak disertakan
waalaikumsalamm okee siapp mbaa
waalaikumsalam okeey
PENGUMUMAN
gasss
Media tidak disertakan
UMS X POLTEKKES SURAKARTA
6289696621427
Media tidak disertakan
UMS X POLTEKKES SURAKARTA
jangan lupa temen temen
OTWW
aoaoo
Otw
ayo ayo
langsung gor aja udh jam 4
ayok temen temen segera kumpul di gor yokk
https:drive.google.comdrivefolders1OIX3EwI5IF2J15lsvOEgROLIf29Aro
